STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
,ukbiobank_209,disease,Atopic dermatitis,http://www.ebi.ac.uk/efo/EFO_0000274,efo,26/04/2019 00:00
,ukbiobank_210,disease,Cardiomyopathy,http://www.ebi.ac.uk/efo/EFO_0000318,efo,26/04/2019 00:00
,ukbiobank_211,disease,other disorders of circulatory system,http://www.ebi.ac.uk/efo/EFO_0000319,efo,26/04/2019 00:00
,ukbiobank_212,disease,Crohn s disease,http://www.ebi.ac.uk/efo/EFO_0000384,efo,26/04/2019 00:00
,ukbiobank_213,disease,Unspecified diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,efo,26/04/2019 00:00
,ukbiobank_214,disease,Other specified diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,efo,26/04/2019 00:00
,ukbiobank_215,disease,Epilepsy,http://www.ebi.ac.uk/efo/EFO_0000474,efo,26/04/2019 00:00
,ukbiobank_216,disease,Glaucoma,http://www.ebi.ac.uk/efo/EFO_0000516,efo,26/04/2019 00:00
,ukbiobank_217,disease,Irritable bowel syndrome,http://www.ebi.ac.uk/efo/EFO_0000555,efo,26/04/2019 00:00
,ukbiobank_218,disease,Schizophrenia,http://www.ebi.ac.uk/efo/EFO_0000692,efo,26/04/2019 00:00
,ukbiobank_219,disease,Ulcerative colitis,http://www.ebi.ac.uk/efo/EFO_0000729,efo,26/04/2019 00:00
,ukbiobank_220,disease,Viral infection of unspecified site,http://www.ebi.ac.uk/efo/EFO_0000763,efo,26/04/2019 00:00
,ukbiobank_221,disease,Myositis,http://www.ebi.ac.uk/efo/EFO_0000783,efo,26/04/2019 00:00
,ukbiobank_222,disease,Other cataract,http://www.ebi.ac.uk/efo/EFO_0001059,efo,26/04/2019 00:00
,ukbiobank_223,disease,Cytomegaloviral disease,http://www.ebi.ac.uk/efo/EFO_0001062,efo,26/04/2019 00:00
,ukbiobank_224,disease,Endometriosis,http://www.ebi.ac.uk/efo/EFO_0001065,efo,26/04/2019 00:00
,ukbiobank_225,disease,Obesity,http://www.ebi.ac.uk/efo/EFO_0001073,efo,26/04/2019 00:00
,ukbiobank_226,disease,Insulin dependent diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001359,efo,26/04/2019 00:00
,ukbiobank_227,disease,Non insulin dependent diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,efo,26/04/2019 00:00
,ukbiobank_228,disease,Parkinson s disease,http://www.ebi.ac.uk/efo/EFO_0002508,efo,26/04/2019 00:00
,ukbiobank_229,disease,Juvenile arthritis,http://www.ebi.ac.uk/efo/EFO_0002609,efo,26/04/2019 00:00
,ukbiobank_230,disease,Cellulitis,http://www.ebi.ac.uk/efo/EFO_0003035,efo,26/04/2019 00:00
,ukbiobank_231,disease,Cushing s syndrome,http://www.ebi.ac.uk/efo/EFO_0003099,efo,26/04/2019 00:00
,ukbiobank_232,disease,Osteomyelitis,http://www.ebi.ac.uk/efo/EFO_0003102,efo,26/04/2019 00:00
,ukbiobank_233,disease,Spina bifida,http://www.ebi.ac.uk/efo/EFO_0003105,efo,26/04/2019 00:00
,ukbiobank_234,disease,Heart failure,http://www.ebi.ac.uk/efo/EFO_0003144,efo,26/04/2019 00:00
,ukbiobank_235,phenotype,Vitamin D deficiency,http://www.ebi.ac.uk/efo/EFO_0003762,efo,26/04/2019 00:00
,ukbiobank_236,disease,Dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,efo,26/04/2019 00:00
,ukbiobank_237,disease,Migraine,http://www.ebi.ac.uk/efo/EFO_0003821,efo,26/04/2019 00:00
,ukbiobank_238,disease,Pulmonary embolism,http://www.ebi.ac.uk/efo/EFO_0003827,efo,26/04/2019 00:00
,ukbiobank_239,disease,Other peripheral vascular diseases,http://www.ebi.ac.uk/efo/EFO_0003875,efo,26/04/2019 00:00
,ukbiobank_240,disease,Multiple sclerosis,http://www.ebi.ac.uk/efo/EFO_0003885,efo,26/04/2019 00:00
,ukbiobank_241,disease,Acne,http://www.ebi.ac.uk/efo/EFO_0003894,efo,26/04/2019 00:00
,ukbiobank_242,disease,Ankylosing spondylitis,http://www.ebi.ac.uk/efo/EFO_0003898,efo,26/04/2019 00:00
,ukbiobank_243,phenotype,Angina pectoris,http://www.ebi.ac.uk/efo/EFO_0003913,efo,26/04/2019 00:00
,ukbiobank_244,disease,Atherosclerosis,http://www.ebi.ac.uk/efo/EFO_0003914,efo,26/04/2019 00:00
,ukbiobank_245,disease,Gastro oesophageal reflux disease,http://www.ebi.ac.uk/efo/EFO_0003948,efo,26/04/2019 00:00
,ukbiobank_246,disease,Sunburn,http://www.ebi.ac.uk/efo/EFO_0003958,efo,26/04/2019 00:00
,ukbiobank_247,phenotype,Cleft lip,http://www.ebi.ac.uk/efo/EFO_0003959,efo,26/04/2019 00:00
,ukbiobank_248,disease,Androgenic alopecia,http://www.ebi.ac.uk/efo/EFO_0004191,efo,26/04/2019 00:00
,ukbiobank_249,disease,Alopecia areata,http://www.ebi.ac.uk/efo/EFO_0004192,efo,26/04/2019 00:00
,ukbiobank_250,disease,Vitiligo,http://www.ebi.ac.uk/efo/EFO_0004208,efo,26/04/2019 00:00
,ukbiobank_251,disease,Hypospadias,http://www.ebi.ac.uk/efo/EFO_0004209,efo,26/04/2019 00:00
,ukbiobank_252,disease,Otosclerosis,http://www.ebi.ac.uk/efo/EFO_0004213,efo,26/04/2019 00:00
,ukbiobank_253,disease,Conduct disorders,http://www.ebi.ac.uk/efo/EFO_0004216,efo,26/04/2019 00:00
,ukbiobank_254,disease,Male infertility,http://www.ebi.ac.uk/efo/EFO_0004248,efo,26/04/2019 00:00
,ukbiobank_255,disease,Meningococcal infection,http://www.ebi.ac.uk/efo/EFO_0004249,efo,26/04/2019 00:00
,ukbiobank_256,disease,Calculus of kidney and ureter,http://www.ebi.ac.uk/efo/EFO_0004253,efo,26/04/2019 00:00
,ukbiobank_257,disease,Nephrotic syndrome,http://www.ebi.ac.uk/efo/EFO_0004255,efo,26/04/2019 00:00
,ukbiobank_258,disease,Osteonecrosis,http://www.ebi.ac.uk/efo/EFO_0004259,efo,26/04/2019 00:00
,ukbiobank_259,disease,Paget s disease of bone,http://www.ebi.ac.uk/efo/EFO_0004261,efo,26/04/2019 00:00
,ukbiobank_260,phenotype,Other anaemias,http://www.ebi.ac.uk/efo/EFO_0004272,efo,26/04/2019 00:00
,ukbiobank_261,disease,Gout,http://www.ebi.ac.uk/efo/EFO_0004274,efo,26/04/2019 00:00
,ukbiobank_262,disease,Diabetes mellitus in pregnancy,http://www.ebi.ac.uk/efo/EFO_0004593,efo,26/04/2019 00:00
,ukbiobank_263,disease,Duodenal ulcer,http://www.ebi.ac.uk/efo/EFO_0004607,efo,26/04/2019 00:00
,ukbiobank_264,disease,Cholelithiasis,http://www.ebi.ac.uk/efo/EFO_0004799,efo,26/04/2019 00:00
,ukbiobank_265,disease,Leishmaniasis,http://www.ebi.ac.uk/efo/EFO_0005044,efo,26/04/2019 00:00
,ukbiobank_266,disease,Eating disorders,http://www.ebi.ac.uk/efo/EFO_0005203,efo,26/04/2019 00:00
,ukbiobank_267,disease,Hypotension,http://www.ebi.ac.uk/efo/EFO_0005251,efo,26/04/2019 00:00
,ukbiobank_268,disease,Unspecified contact dermatitis,http://www.ebi.ac.uk/efo/EFO_0005319,efo,26/04/2019 00:00
,ukbiobank_269,disease,Schizoaffective disorders,http://www.ebi.ac.uk/efo/EFO_0005411,efo,26/04/2019 00:00
,ukbiobank_270,disease,Urticaria,http://www.ebi.ac.uk/efo/EFO_0005531,efo,26/04/2019 00:00
,ukbiobank_271,disease,Seborrhoeic keratosis,http://www.ebi.ac.uk/efo/EFO_0005584,efo,26/04/2019 00:00
,ukbiobank_272,disease,Shigellosis,http://www.ebi.ac.uk/efo/EFO_0005585,efo,26/04/2019 00:00
,ukbiobank_273,phenotype,Other vitamin deficiencies,http://www.ebi.ac.uk/efo/EFO_0005878,efo,26/04/2019 00:00
,ukbiobank_274,disease,Zoster,http://www.ebi.ac.uk/efo/EFO_0006510,efo,26/04/2019 00:00
,ukbiobank_275,phenotype,Pyoderma gangrenosum,http://www.ebi.ac.uk/efo/EFO_0006835,efo,26/04/2019 00:00
,ukbiobank_276,phenotype,Decubitus ulcer,http://www.ebi.ac.uk/efo/EFO_0007067,efo,26/04/2019 00:00
,ukbiobank_277,disease,Actinomycosis,http://www.ebi.ac.uk/efo/EFO_0007128,efo,26/04/2019 00:00
,ukbiobank_278,disease,Amoebiasis,http://www.ebi.ac.uk/efo/EFO_0007144,efo,26/04/2019 00:00
,ukbiobank_279,disease,Unspecified appendicitis,http://www.ebi.ac.uk/efo/EFO_0007149,efo,26/04/2019 00:00
,ukbiobank_280,disease,Ascariasis,http://www.ebi.ac.uk/efo/EFO_0007154,efo,26/04/2019 00:00
,ukbiobank_281,disease,Aspergillosis,http://www.ebi.ac.uk/efo/EFO_0007157,efo,26/04/2019 00:00
,ukbiobank_282,disease,Varicella,http://www.ebi.ac.uk/efo/EFO_0007204,efo,26/04/2019 00:00
,ukbiobank_283,disease,Cryptococcosis,http://www.ebi.ac.uk/efo/EFO_0007229,efo,26/04/2019 00:00
,ukbiobank_284,disease,Echinococcosis,http://www.ebi.ac.uk/efo/EFO_0007245,efo,26/04/2019 00:00
,ukbiobank_285,disease,Enterobiasis,http://www.ebi.ac.uk/efo/EFO_0007254,efo,26/04/2019 00:00
,ukbiobank_286,disease,Granuloma inguinale,http://www.ebi.ac.uk/efo/EFO_0007291,efo,26/04/2019 00:00
,ukbiobank_287,disease,Histoplasmosis,http://www.ebi.ac.uk/efo/EFO_0007310,efo,26/04/2019 00:00
,ukbiobank_288,disease,Infectious mononucleosis,http://www.ebi.ac.uk/efo/EFO_0007326,efo,26/04/2019 00:00
,ukbiobank_289,disease,Leptospirosis,http://www.ebi.ac.uk/efo/EFO_0007344,efo,26/04/2019 00:00
,ukbiobank_290,disease,Listeriosis,http://www.ebi.ac.uk/efo/EFO_0007347,efo,26/04/2019 00:00
,ukbiobank_291,disease,Miliary tuberculosis,http://www.ebi.ac.uk/efo/EFO_0007368,efo,26/04/2019 00:00
,ukbiobank_292,disease,Myiasis,http://www.ebi.ac.uk/efo/EFO_0007389,efo,26/04/2019 00:00
,ukbiobank_293,disease,Optic neuritis,http://www.ebi.ac.uk/efo/EFO_0007405,efo,26/04/2019 00:00
,ukbiobank_294,disease,Placenta praevia,http://www.ebi.ac.uk/efo/EFO_0007442,efo,26/04/2019 00:00
,ukbiobank_295,disease,Plasmodium falciparum malaria,http://www.ebi.ac.uk/efo/EFO_0007444,efo,26/04/2019 00:00
,ukbiobank_296,disease,Plasmodium vivax malaria,http://www.ebi.ac.uk/efo/EFO_0007445,efo,26/04/2019 00:00
,ukbiobank_297,disease,Acute poliomyelitis,http://www.ebi.ac.uk/efo/EFO_0007450,efo,26/04/2019 00:00
,ukbiobank_298,disease,Scarlet fever,http://www.ebi.ac.uk/efo/EFO_0007477,efo,26/04/2019 00:00
,ukbiobank_299,disease,Strongyloidiasis,http://www.ebi.ac.uk/efo/EFO_0007501,efo,26/04/2019 00:00
,ukbiobank_300,disease,Suppurative and unspecified otitis media,http://www.ebi.ac.uk/efo/EFO_0007503,efo,26/04/2019 00:00
,ukbiobank_301,disease,other syphilis,http://www.ebi.ac.uk/efo/EFO_0007504,efo,26/04/2019 00:00
,ukbiobank_302,disease,Toxoplasmosis,http://www.ebi.ac.uk/efo/EFO_0007517,efo,26/04/2019 00:00
,ukbiobank_303,disease,Yaws,http://www.ebi.ac.uk/efo/EFO_0007548,efo,26/04/2019 00:00
,ukbiobank_304,disease,Status epilepticus,http://www.ebi.ac.uk/efo/EFO_0008526,efo,26/04/2019 00:00
,ukbiobank_305,disease,Fracture of femur,http://www.ebi.ac.uk/efo/EFO_0008553,efo,26/04/2019 00:00
,ukbiobank_306,disease,Diaphragmatic hernia,http://www.ebi.ac.uk/efo/EFO_0008561,efo,26/04/2019 00:00
,ukbiobank_307,phenotype,Niacin deficiency,http://www.ebi.ac.uk/efo/EFO_0008570,efo,26/04/2019 00:00
,ukbiobank_308,phenotype,Gangrene,http://www.ebi.ac.uk/efo/EFO_0008574,efo,26/04/2019 00:00
,ukbiobank_309,disease,Acute myocardial infarction,http://www.ebi.ac.uk/efo/EFO_0008583,efo,26/04/2019 00:00
,ukbiobank_310,disease,Subsequent myocardial infarction,http://www.ebi.ac.uk/efo/EFO_0008584,efo,26/04/2019 00:00
,ukbiobank_311,disease,Peritonitis,http://www.ebi.ac.uk/efo/EFO_0008588,efo,26/04/2019 00:00
,ukbiobank_312,disease,Diseases of spleen,http://www.ebi.ac.uk/efo/EFO_0009002,efo,26/04/2019 00:00
,ukbiobank_313,disease,Typhus fever,http://www.ebi.ac.uk/efo/EFO_0009117,efo,26/04/2019 00:00
,ukbiobank_314,disease,Other diseases of intestine,http://www.ebi.ac.uk/efo/EFO_0009431,efo,26/04/2019 00:00
,ukbiobank_315,disease,Fibroblastic disorders,http://www.ebi.ac.uk/efo/EFO_0009432,efo,26/04/2019 00:00
,ukbiobank_316,disease,Unspecified acute lower respiratory infection,http://www.ebi.ac.uk/efo/EFO_0009433,efo,26/04/2019 00:00
,ukbiobank_317,disease,Other ill defined and unspecified causes of mortality,http://www.ebi.ac.uk/efo/EFO_0009434,efo,26/04/2019 00:00
,ukbiobank_318,disease,Cystitis,http://www.ebi.ac.uk/efo/EFO_1000025,efo,26/04/2019 00:00
,ukbiobank_319,disease,Lactose intolerance,http://www.ebi.ac.uk/efo/EFO_1000062,efo,26/04/2019 00:00
,ukbiobank_320,disease,Thyroiditis,http://www.ebi.ac.uk/efo/EFO_1000627,efo,26/04/2019 00:00
,ukbiobank_321,disease,Acute pancreatitis,http://www.ebi.ac.uk/efo/EFO_1000652,efo,26/04/2019 00:00
,ukbiobank_322,disease,Acanthosis nigricans,http://www.ebi.ac.uk/efo/EFO_1000660,efo,26/04/2019 00:00
,ukbiobank_323,disease,Allergic contact dermatitis,http://www.ebi.ac.uk/efo/EFO_1000668,efo,26/04/2019 00:00
,ukbiobank_324,disease,Cholesteatoma of middle ear,http://www.ebi.ac.uk/efo/EFO_1000678,efo,26/04/2019 00:00
,ukbiobank_325,disease,Erythema multiforme,http://www.ebi.ac.uk/efo/EFO_1000694,efo,26/04/2019 00:00
,ukbiobank_326,disease,Hyperhidrosis,http://www.ebi.ac.uk/efo/EFO_1000712,efo,26/04/2019 00:00
,ukbiobank_327,phenotype,Impetigo,http://www.ebi.ac.uk/efo/EFO_1000714,efo,26/04/2019 00:00
,ukbiobank_328,disease,Irritant contact dermatitis,http://www.ebi.ac.uk/efo/EFO_1000718,efo,26/04/2019 00:00
,ukbiobank_329,disease,Lichen planus,http://www.ebi.ac.uk/efo/EFO_1000726,efo,26/04/2019 00:00
,ukbiobank_330,disease,Parapsoriasis,http://www.ebi.ac.uk/efo/EFO_1000747,efo,26/04/2019 00:00
,ukbiobank_331,disease,Pemphigus,http://www.ebi.ac.uk/efo/EFO_1000749,efo,26/04/2019 00:00
,ukbiobank_332,disease,Pityriasis rosea,http://www.ebi.ac.uk/efo/EFO_1000756,efo,26/04/2019 00:00
,ukbiobank_333,disease,Rosacea,http://www.ebi.ac.uk/efo/EFO_1000760,efo,26/04/2019 00:00
,ukbiobank_334,disease,Seborrhoeic dermatitis,http://www.ebi.ac.uk/efo/EFO_1000764,efo,26/04/2019 00:00
,ukbiobank_335,disease,Atrophic disorders of skin,http://www.ebi.ac.uk/efo/EFO_1000766,efo,26/04/2019 00:00
,ukbiobank_336,disease,Coxarthrosis,http://www.ebi.ac.uk/efo/EFO_1000786,efo,26/04/2019 00:00
,ukbiobank_337,disease,Coalworker s pneumoconiosis,http://www.ebi.ac.uk/efo/EFO_1000814,efo,26/04/2019 00:00
,ukbiobank_338,disease,Ascorbic acid deficiency,http://www.ebi.ac.uk/efo/EFO_1000822,efo,26/04/2019 00:00
,ukbiobank_339,disease,Bacterial meningitis,http://www.ebi.ac.uk/efo/EFO_1000831,efo,26/04/2019 00:00
,ukbiobank_340,disease,Dysplasia of cervix uteri,http://www.ebi.ac.uk/efo/EFO_1000910,efo,26/04/2019 00:00
,ukbiobank_341,disease,Habitual aborter,http://www.ebi.ac.uk/efo/EFO_1000954,efo,26/04/2019 00:00
,ukbiobank_342,disease,Other rickettsioses,http://www.ebi.ac.uk/efo/EFO_1001162,efo,26/04/2019 00:00
,ukbiobank_343,disease,Secondary parkinsonism,http://www.ebi.ac.uk/efo/EFO_1001175,efo,26/04/2019 00:00
,ukbiobank_344,disease,Viral meningitis,http://www.ebi.ac.uk/efo/EFO_1001236,efo,26/04/2019 00:00
,ukbiobank_345,disease,Vitamin A deficiency,http://www.ebi.ac.uk/efo/EFO_1001237,efo,26/04/2019 00:00
,ukbiobank_346,disease,Spontaneous abortion,http://www.ebi.ac.uk/efo/EFO_1001255,efo,26/04/2019 00:00
,ukbiobank_347,disease,Phlebitis and thrombophlebitis,http://www.ebi.ac.uk/efo/EFO_1001395,efo,26/04/2019 00:00
,ukbiobank_347,phenotype,Phlebitis and thrombophlebitis,http://purl.obolibrary.org/obo/HP_0004418,efo,26/04/2019 00:00
,ukbiobank_348,phenotype,Unspecified renal colic,http://www.ebi.ac.uk/efo/EFO_1001412,efo,26/04/2019 00:00
,ukbiobank_349,disease,Taeniasis,http://www.ebi.ac.uk/efo/EFO_1001433,efo,26/04/2019 00:00
,ukbiobank_350,disease,Synovitis and tenosynovitis,http://www.ebi.ac.uk/efo/EFO_1001435,efo,26/04/2019 00:00
,ukbiobank_351,disease,Schistosomiasis,http://www.ebi.ac.uk/efo/EFO_1001475,efo,26/04/2019 00:00
,ukbiobank_352,disease,Unspecified abortion,http://www.ebi.ac.uk/efo/EFO_1001491,efo,26/04/2019 00:00
,ukbiobank_353,disease,Femoral hernia,http://www.ebi.ac.uk/efo/EFO_1001791,efo,26/04/2019 00:00
,ukbiobank_354,disease,Ventral hernia,http://www.ebi.ac.uk/efo/EFO_1001866,efo,26/04/2019 00:00
,ukbiobank_355,disease,Amyloidosis,http://www.ebi.ac.uk/efo/EFO_1001875,efo,26/04/2019 00:00
,ukbiobank_356,disease,Cicatricial alopecia,http://www.ebi.ac.uk/efo/EFO_1002028,efo,26/04/2019 00:00
,ukbiobank_357,disease,Other disorders of nervous system,http://www.ebi.ac.uk/efo/EFO_0000618,efo,26/04/2019 00:00
,ukbiobank_358,phenotype,Polyuria,http://purl.obolibrary.org/obo/HP_0000103,efo,26/04/2019 00:00
,ukbiobank_359,phenotype,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,efo,26/04/2019 00:00
,ukbiobank_360,phenotype,Nausea and vomiting,http://purl.obolibrary.org/obo/HP_0002017,efo,26/04/2019 00:00
,ukbiobank_361,phenotype,Peptic ulcer site unspecified,http://purl.obolibrary.org/obo/HP_0004398,efo,26/04/2019 00:00
,ukbiobank_362,phenotype,Erythema nodosum,http://purl.obolibrary.org/obo/HP_0012219,efo,26/04/2019 00:00
,ukbiobank_363,phenotype,Oesophagitis,http://purl.obolibrary.org/obo/HP_0100633,efo,26/04/2019 00:00
,ukbiobank_364,disease,Common variable immunodeficiency,http://www.orpha.net/ORDO/Orphanet_1572,efo,26/04/2019 00:00
,ukbiobank_365,disease,Adrenogenital disorders,http://www.orpha.net/ORDO/Orphanet_181412,efo,26/04/2019 00:00
,ukbiobank_366,disease,Sickle cell disorders,http://www.orpha.net/ORDO/Orphanet_232,efo,26/04/2019 00:00
,ukbiobank_367,disease,Congenital malformations of great veins,http://www.orpha.net/ORDO/Orphanet_363189,efo,26/04/2019 00:00
,ukbiobank_368,disease,Huntington s disease,http://www.orpha.net/ORDO/Orphanet_399,efo,26/04/2019 00:00
,ukbiobank_369,disease,Cystic fibrosis,http://www.orpha.net/ORDO/Orphanet_586,efo,26/04/2019 00:00
,ukbiobank_370,disease,Hypertrichosis,http://www.orpha.net/ORDO/Orphanet_79365,efo,26/04/2019 00:00
,ukbiobank_371,disease,Sarcoidosis,http://www.orpha.net/ORDO/Orphanet_797,efo,26/04/2019 00:00
,ukbiobank_372,disease,Turner s syndrome,http://www.orpha.net/ORDO/Orphanet_881,efo,26/04/2019 00:00
,ukbiobank_373,disease,Congenital malformations of great arteries,http://www.orpha.net/ORDO/Orphanet_98724,efo,26/04/2019 00:00
,ukbiobank_374,disease,Hereditary factor VIII deficiency,http://www.orpha.net/ORDO/Orphanet_98878,efo,26/04/2019 00:00
,ukbiobank_375,disease,Hereditary factor IX deficiency,http://www.orpha.net/ORDO/Orphanet_98879,efo,26/04/2019 00:00
,ukbiobank_376,disease,Congenital malformations of cardiac chambers and connections,http://www.ebi.ac.uk/efo/EFO_0005269,efo,26/04/2019 00:00
,ukbiobank_377,disease,Acute nephritic syndrome,http://www.ebi.ac.uk/efo/EFO_1002050,efo,26/04/2019 00:00
,ukbiobank_378,disease,Keratitis,http://www.ebi.ac.uk/efo/EFO_0009449,efo,26/04/2019 00:00
,ukbiobank_379,disease,Conjunctivitis,http://www.ebi.ac.uk/efo/EFO_0009450,efo,26/04/2019 00:00
,ukbiobank_380,disease,Hypoparathyroidism,http://www.ebi.ac.uk/efo/EFO_0009451,efo,26/04/2019 00:00
,ukbiobank_381,disease,Hyperaldosteronism,http://www.ebi.ac.uk/efo/EFO_0009452,efo,26/04/2019 00:00
,ukbiobank_382,disease,Hemiplegia,http://www.ebi.ac.uk/efo/EFO_0009453,efo,26/04/2019 00:00
,ukbiobank_383,disease,Gastric ulcer,http://www.ebi.ac.uk/efo/EFO_0009454,efo,26/04/2019 00:00
,ukbiobank_384,disease,Disorders of lacrimal system,http://www.ebi.ac.uk/efo/EFO_0009455,efo,26/04/2019 00:00
,ukbiobank_385,disease,Exfoliative dermatitis,http://www.ebi.ac.uk/efo/EFO_0009456,efo,26/04/2019 00:00
,ukbiobank_386,disease,Apocrine sweat disorders,http://www.ebi.ac.uk/efo/EFO_1002046,efo,26/04/2019 00:00
,ukbiobank_387,disease,Spotted fever,http://www.ebi.ac.uk/efo/EFO_1002047,efo,26/04/2019 00:00
,ukbiobank_388,disease,Unspecified nephritic syndrome,http://www.ebi.ac.uk/efo/EFO_1002050,efo,26/04/2019 00:00
,ukbiobank_389,disease,Facial nerve disorders,http://www.ebi.ac.uk/efo/EFO_1002051,efo,26/04/2019 00:00
,ukbiobank_390,disease,Essential primary hypertension,http://www.ebi.ac.uk/efo/EFO_1002032,efo,26/04/2019 00:00
,ukbiobank_391,phenotype,Congenital malformations of uterus and cervix,http://purl.obolibrary.org/obo/HP_0000008,efo,26/04/2019 00:00
,ukbiobank_392,phenotype,Abnormal findings in specimens from female genital organs,http://purl.obolibrary.org/obo/HP_0000008,efo,26/04/2019 00:00
,ukbiobank_393,phenotype,Other congenital malformations of male genital organs,http://purl.obolibrary.org/obo/HP_0000022,efo,26/04/2019 00:00
,ukbiobank_394,phenotype,Abnormal findings in specimens from male genital organs,http://purl.obolibrary.org/obo/HP_0000022,efo,26/04/2019 00:00
,ukbiobank_395,phenotype,Congenital lens malformations,http://purl.obolibrary.org/obo/HP_0000517,efo,26/04/2019 00:00
,ukbiobank_396,phenotype,Congenital malformations of eyelid lacrimal apparatus and orbit,http://purl.obolibrary.org/obo/HP_0000614,efo,26/04/2019 00:00
,ukbiobank_397,phenotype,Enduring personality changes not attributable to brain damage and disease,http://purl.obolibrary.org/obo/HP_0000751,efo,26/04/2019 00:00
,ukbiobank_398,phenotype,Congenital malformations of breast,http://purl.obolibrary.org/obo/HP_0000769,efo,26/04/2019 00:00
,ukbiobank_399,phenotype,Unspecified jaundice,http://purl.obolibrary.org/obo/HP_0000952,efo,26/04/2019 00:00
,ukbiobank_400,phenotype,Iridocyclitis,http://purl.obolibrary.org/obo/HP_0001094,efo,26/04/2019 00:00
,ukbiobank_401,phenotype,Abnormalities of gait and mobility,http://purl.obolibrary.org/obo/HP_0001288,efo,26/04/2019 00:00
